node_id,timestamp,packet_count,battery_level,error_rate,signal_strength,transmission_delay,status,anomaly_score,is_anomaly,explanation
Node_10,2026-05-21 09:29:13,24,60.01,0.08,-47.4,6.3,normal,-0.1651,False,
Node_9,2026-05-21 09:29:13,15,35.41,0.057,-47.7,20.5,normal,-0.1325,False,
Node_7,2026-05-21 09:29:13,32,36.04,0.049,-50.2,20.8,normal,-0.1633,False,
Node_4,2026-05-21 09:29:13,31,55.62,0.028,-58.6,6.0,normal,-0.1818,False,
Node_5,2026-05-21 09:29:13,30,57.15,0.077,-57.6,15.3,normal,-0.2008,False,
Node_6,2026-05-21 09:29:13,2,19.05,0.693,-59.9,243.8,node_failure,0.0208,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_3,2026-05-21 09:29:13,41,52.01,0.027,-54.7,20.2,normal,-0.1845,False,
Node_2,2026-05-21 09:29:13,32,48.23,0.502,-54.7,59.4,communication_error,-0.0303,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:29:13,22,41.01,0.06,-59.6,19.1,normal,-0.1881,False,
Node_10,2026-05-21 09:29:33,26,59.93,0.077,-52.7,9.8,normal,-0.1921,False,
Node_9,2026-05-21 09:29:33,28,35.28,0.04,-45.2,17.4,normal,-0.1176,False,
Node_8,2026-05-21 09:29:33,42,47.06,0.033,-62.3,19.4,normal,-0.1767,False,
Node_7,2026-05-21 09:29:33,31,35.96,0.031,-59.3,18.1,normal,-0.168,False,
Node_6,2026-05-21 09:29:33,2,29.13,0.848,-79.7,266.6,node_failure,0.0515,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_5,2026-05-21 09:29:33,12,8.06,0.026,-67.7,20.9,energy_drop,-0.0567,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:29:33,20,55.54,0.068,-57.2,17.9,normal,-0.2025,False,
Node_3,2026-05-21 09:29:33,318,51.87,0.082,-78.7,25.6,suspicious_activity,0.0677,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:29:33,34,48.03,0.034,-52.0,11.1,normal,-0.188,False,
Node_1,2026-05-21 09:29:33,39,40.78,0.026,-57.3,17.7,normal,-0.1712,False,
Node_10,2026-05-21 09:29:53,41,59.7,0.036,-52.9,13.8,normal,-0.1929,False,
Node_9,2026-05-21 09:29:53,16,35.04,0.318,-67.2,273.9,packet_loss,0.0039,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_8,2026-05-21 09:29:53,23,46.89,0.072,-48.5,22.9,normal,-0.1808,False,
Node_7,2026-05-21 09:29:53,16,35.87,0.03,-51.3,12.9,node_silence,-0.1444,True,Node_7 uzun süre veri göndermediği için sessizlik anomalisi oluştu.
Node_6,2026-05-21 09:29:53,3,16.07,0.713,-69.6,313.6,node_failure,0.0194,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_5,2026-05-21 09:29:53,31,56.78,0.013,-62.0,18.8,normal,-0.185,False,
Node_4,2026-05-21 09:29:53,28,55.31,0.079,-50.1,7.7,normal,-0.1901,False,
Node_3,2026-05-21 09:29:53,34,51.68,0.066,-46.7,21.6,normal,-0.1724,False,
Node_2,2026-05-21 09:29:53,21,47.9,0.651,-78.6,64.1,communication_error,0.0097,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:29:53,35,40.67,0.028,-50.1,19.3,normal,-0.1764,False,
Node_10,2026-05-21 09:30:13,36,59.47,0.016,-50.8,8.6,normal,-0.1746,False,
Node_9,2026-05-21 09:30:13,10,34.98,0.298,-50.3,203.5,packet_loss,0.0018,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_8,2026-05-21 09:30:13,42,46.76,0.031,-57.4,23.6,normal,-0.1737,False,
Node_7,2026-05-21 09:30:13,44,35.7,0.035,-62.9,22.2,normal,-0.1442,False,
Node_6,2026-05-21 09:30:13,36,34.58,0.055,-53.8,12.6,normal,-0.1654,False,
Node_5,2026-05-21 09:30:13,41,56.67,0.078,-64.4,9.6,normal,-0.1701,False,
Node_4,2026-05-21 09:30:13,37,55.23,0.07,-64.7,15.4,normal,-0.1879,False,
Node_3,2026-05-21 09:30:13,44,51.62,0.01,-60.0,19.9,normal,-0.1537,False,
Node_2,2026-05-21 09:30:13,16,47.78,0.639,-64.3,34.5,communication_error,-0.0588,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:30:13,35,40.54,0.075,-58.6,22.4,normal,-0.1846,False,
Node_10,2026-05-21 09:30:33,22,59.37,0.029,-56.5,17.1,normal,-0.1993,False,
Node_8,2026-05-21 09:30:33,15,46.62,0.041,-64.6,18.3,normal,-0.1573,False,
Node_7,2026-05-21 09:30:33,17,35.52,0.02,-63.0,9.9,normal,-0.1353,False,
Node_6,2026-05-21 09:30:33,45,34.43,0.061,-45.9,19.5,normal,-0.102,False,
Node_9,2026-05-21 09:30:33,22,34.74,0.079,-61.8,23.2,normal,-0.1665,False,
Node_4,2026-05-21 09:30:33,15,55.01,0.02,-50.0,22.1,normal,-0.162,False,
Node_3,2026-05-21 09:30:33,291,51.47,0.097,-54.0,28.1,suspicious_activity,0.0045,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:30:33,27,47.62,0.673,-60.3,55.4,communication_error,-0.0321,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:30:33,24,40.32,0.019,-50.6,5.6,normal,-0.1419,False,
Node_5,2026-05-21 09:30:33,16,11.51,0.02,-71.8,28.9,energy_drop,-0.052,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_10,2026-05-21 09:30:53,32,59.15,0.038,-58.9,17.9,normal,-0.203,False,
Node_9,2026-05-21 09:30:53,15,34.67,0.297,-64.4,256.9,packet_loss,-0.0083,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_8,2026-05-21 09:30:53,21,46.56,0.061,-48.3,22.8,normal,-0.1804,False,
Node_7,2026-05-21 09:30:53,45,35.39,0.013,-51.0,11.8,normal,-0.1126,False,
Node_6,2026-05-21 09:30:53,0,24.5,0.863,-52.2,276.6,node_failure,0.0787,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_5,2026-05-21 09:30:53,22,12.03,0.061,-55.1,33.2,energy_drop,-0.0964,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:30:53,32,54.87,0.068,-50.5,9.7,normal,-0.1987,False,
Node_3,2026-05-21 09:30:53,21,51.35,0.011,-61.0,22.3,normal,-0.1686,False,
Node_2,2026-05-21 09:30:53,45,47.46,0.03,-46.3,14.1,normal,-0.1324,False,
Node_1,2026-05-21 09:30:53,45,40.09,0.021,-49.8,20.7,normal,-0.1353,False,
Node_10,2026-05-21 09:31:13,34,59.01,0.066,-64.7,14.8,normal,-0.1922,False,
Node_9,2026-05-21 09:31:13,13,34.58,0.306,-62.0,239.9,packet_loss,-0.0109,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_8,2026-05-21 09:31:13,42,46.42,0.025,-55.1,12.3,normal,-0.1705,False,
Node_7,2026-05-21 09:31:13,32,35.15,0.071,-66.2,26.0,node_silence,-0.1481,True,Node_7 uzun süre veri göndermediği için sessizlik anomalisi oluştu.
Node_1,2026-05-21 09:31:13,15,40.04,0.049,-53.4,15.6,normal,-0.1571,False,
Node_5,2026-05-21 09:31:13,27,9.49,0.095,-58.7,45.2,energy_drop,-0.0726,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:31:13,40,54.78,0.046,-54.4,5.8,normal,-0.1659,False,
Node_3,2026-05-21 09:31:13,44,51.22,0.04,-58.9,20.6,normal,-0.1796,False,
Node_2,2026-05-21 09:31:13,11,47.33,0.737,-78.8,78.1,communication_error,0.0302,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_6,2026-05-21 09:31:13,0,34.84,0.794,-65.5,258.2,node_failure,0.0203,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_8,2026-05-21 09:31:33,38,46.22,0.015,-48.0,24.8,normal,-0.1397,False,
Node_10,2026-05-21 09:31:33,37,58.88,0.025,-51.7,19.0,normal,-0.1896,False,
Node_9,2026-05-21 09:31:33,18,34.41,0.272,-68.4,270.3,packet_loss,-0.0003,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_7,2026-05-21 09:31:33,21,34.98,0.067,-61.6,18.7,normal,-0.174,False,
Node_6,2026-05-21 09:31:33,29,34.03,0.071,-62.4,9.7,normal,-0.161,False,
Node_5,2026-05-21 09:31:33,17,14.41,0.043,-66.9,29.6,energy_drop,-0.0921,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:31:33,43,54.72,0.071,-54.4,12.6,normal,-0.1885,False,
Node_3,2026-05-21 09:31:33,23,51.06,0.061,-45.7,12.9,normal,-0.1656,False,
Node_2,2026-05-21 09:31:33,27,47.18,0.08,-46.4,24.5,normal,-0.1515,False,
Node_1,2026-05-21 09:31:33,41,39.83,0.064,-60.0,7.6,normal,-0.1572,False,
Node_10,2026-05-21 09:31:53,31,58.83,0.061,-52.7,15.5,normal,-0.2015,False,
Node_9,2026-05-21 09:31:53,26,34.17,0.043,-57.4,14.4,normal,-0.1686,False,
Node_8,2026-05-21 09:31:53,40,46.14,0.068,-50.3,14.7,normal,-0.1778,False,
Node_7,2026-05-21 09:31:53,39,34.76,0.058,-56.1,24.8,normal,-0.1502,False,
Node_6,2026-05-21 09:31:53,0,35.43,0.696,-60.8,328.5,node_failure,0.0403,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_5,2026-05-21 09:31:53,14,8.71,0.033,-69.0,49.3,energy_drop,-0.0415,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:31:53,28,54.66,0.037,-50.8,17.2,normal,-0.2071,False,
Node_3,2026-05-21 09:31:53,15,50.88,0.051,-54.3,11.1,normal,-0.1726,False,
Node_2,2026-05-21 09:31:53,11,46.93,0.608,-72.4,48.1,communication_error,-0.0268,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:31:53,36,39.71,0.062,-55.0,11.3,normal,-0.1791,False,
Node_10,2026-05-21 09:32:13,23,58.62,0.07,-52.6,19.9,normal,-0.2023,False,
Node_9,2026-05-21 09:32:13,17,34.0,0.074,-53.0,18.0,normal,-0.1502,False,
Node_8,2026-05-21 09:32:13,39,46.07,0.051,-47.8,17.2,normal,-0.1664,False,
Node_7,2026-05-21 09:32:13,26,34.55,0.083,-61.5,23.1,node_silence,-0.1695,True,Node_7 uzun süre veri göndermediği için sessizlik anomalisi oluştu.
Node_1,2026-05-21 09:32:13,31,39.65,0.028,-54.5,19.3,normal,-0.1777,False,
Node_5,2026-05-21 09:32:13,24,12.98,0.099,-68.3,23.3,energy_drop,-0.0754,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:32:13,28,54.59,0.028,-60.1,16.5,normal,-0.2004,False,
Node_3,2026-05-21 09:32:13,38,50.66,0.053,-51.4,5.3,normal,-0.1698,False,
Node_2,2026-05-21 09:32:13,16,46.73,0.068,-45.0,22.9,normal,-0.1193,False,
Node_6,2026-05-21 09:32:13,40,33.77,0.026,-61.8,13.2,normal,-0.1424,False,
Node_8,2026-05-21 09:32:33,18,45.85,0.011,-60.1,6.4,normal,-0.1398,False,
Node_10,2026-05-21 09:32:33,28,58.47,0.021,-56.4,10.2,normal,-0.1904,False,
Node_9,2026-05-21 09:32:33,31,33.88,0.05,-45.7,15.7,normal,-0.1229,False,
Node_7,2026-05-21 09:32:33,39,34.47,0.05,-58.2,21.6,normal,-0.1616,False,
Node_6,2026-05-21 09:32:33,0,36.43,0.691,-67.5,321.5,node_failure,0.0298,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_5,2026-05-21 09:32:33,24,55.94,0.019,-62.9,20.6,normal,-0.1875,False,
Node_4,2026-05-21 09:32:33,35,54.46,0.07,-57.3,10.9,normal,-0.2021,False,
Node_3,2026-05-21 09:32:33,20,50.43,0.074,-58.5,15.4,normal,-0.197,False,
Node_2,2026-05-21 09:32:33,12,46.6,0.712,-68.5,51.0,communication_error,-0.0233,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:32:33,32,39.49,0.077,-48.4,19.0,normal,-0.162,False,
Node_10,2026-05-21 09:32:53,33,58.39,0.077,-48.0,10.9,normal,-0.1803,False,
Node_9,2026-05-21 09:32:53,15,33.65,0.284,-58.1,231.2,packet_loss,-0.0202,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_8,2026-05-21 09:32:53,25,45.68,0.062,-51.0,19.0,normal,-0.1924,False,
Node_7,2026-05-21 09:32:53,20,34.3,0.07,-49.4,18.6,normal,-0.1532,False,
Node_6,2026-05-21 09:32:53,0,16.69,0.753,-80.0,311.8,node_failure,0.0692,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_5,2026-05-21 09:32:53,36,55.82,0.045,-64.8,14.5,normal,-0.1901,False,
Node_4,2026-05-21 09:32:53,17,54.34,0.055,-46.0,8.3,normal,-0.1522,False,
Node_3,2026-05-21 09:32:53,314,50.27,0.132,-55.1,18.9,suspicious_activity,0.026,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:32:53,29,46.46,0.393,-75.7,67.4,communication_error,-0.0374,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:32:53,35,39.4,0.08,-58.6,11.3,normal,-0.1708,False,
Node_10,2026-05-21 09:33:13,45,58.33,0.015,-58.0,11.6,normal,-0.1634,False,
Node_9,2026-05-21 09:33:13,41,33.54,0.072,-62.9,10.8,normal,-0.1383,False,
Node_8,2026-05-21 09:33:13,33,45.57,0.028,-48.7,22.4,normal,-0.1781,False,
Node_7,2026-05-21 09:33:13,31,34.13,0.09,-52.8,23.8,node_silence,-0.1484,True,Node_7 uzun süre veri göndermediği için sessizlik anomalisi oluştu.
Node_1,2026-05-21 09:33:13,25,39.3,0.039,-62.9,5.4,normal,-0.1553,False,
Node_5,2026-05-21 09:33:13,19,55.72,0.05,-45.4,8.1,normal,-0.1505,False,
Node_4,2026-05-21 09:33:13,17,54.26,0.033,-53.8,17.8,normal,-0.1862,False,
Node_3,2026-05-21 09:33:13,30,50.16,0.025,-62.8,19.5,normal,-0.1907,False,
Node_2,2026-05-21 09:33:13,34,46.28,0.652,-72.0,39.6,communication_error,-0.0181,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_6,2026-05-21 09:33:13,1,33.01,0.827,-58.8,203.1,node_failure,0.0405,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_8,2026-05-21 09:33:33,32,45.52,0.058,-56.6,19.3,normal,-0.1922,False,
Node_10,2026-05-21 09:33:33,41,58.26,0.059,-58.9,6.0,normal,-0.1705,False,
Node_9,2026-05-21 09:33:33,18,33.46,0.263,-72.9,229.0,packet_loss,-0.0062,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_7,2026-05-21 09:33:33,34,33.9,0.045,-45.8,9.4,normal,-0.1158,False,
Node_6,2026-05-21 09:33:33,17,33.22,0.052,-57.8,23.8,normal,-0.147,False,
Node_5,2026-05-21 09:33:33,37,55.6,0.016,-61.9,18.5,normal,-0.1814,False,
Node_4,2026-05-21 09:33:33,31,54.14,0.027,-58.5,7.1,normal,-0.186,False,
Node_3,2026-05-21 09:33:33,17,50.1,0.06,-51.9,18.1,normal,-0.1832,False,
Node_2,2026-05-21 09:33:33,29,46.07,0.537,-55.7,65.9,communication_error,-0.04,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:33:33,24,39.13,0.062,-47.8,19.9,normal,-0.1658,False,
Node_10,2026-05-21 09:33:53,39,58.02,0.036,-55.9,12.2,normal,-0.19,False,
Node_9,2026-05-21 09:33:53,10,33.33,0.257,-66.1,146.5,packet_loss,-0.04,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_8,2026-05-21 09:33:53,16,45.41,0.011,-46.4,13.9,normal,-0.1217,False,
Node_7,2026-05-21 09:33:53,40,33.72,0.045,-51.3,22.3,normal,-0.1508,False,
Node_6,2026-05-21 09:33:53,27,33.14,0.05,-53.7,18.4,normal,-0.1633,False,
Node_5,2026-05-21 09:33:53,45,55.52,0.055,-49.5,23.0,normal,-0.1749,False,
Node_4,2026-05-21 09:33:53,26,53.97,0.029,-48.4,16.3,normal,-0.1972,False,
Node_3,2026-05-21 09:33:53,16,50.02,0.057,-58.4,15.7,normal,-0.1828,False,
Node_2,2026-05-21 09:33:53,29,45.87,0.483,-64.4,55.3,communication_error,-0.068,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:33:53,43,39.05,0.046,-49.2,13.9,normal,-0.1584,False,
Node_10,2026-05-21 09:34:13,44,57.91,0.016,-50.1,16.4,normal,-0.1691,False,
Node_9,2026-05-21 09:34:13,23,33.25,0.219,-70.0,237.8,packet_loss,-0.0031,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_8,2026-05-21 09:34:13,19,45.34,0.061,-59.2,12.3,normal,-0.179,False,
Node_7,2026-05-21 09:34:13,30,33.65,0.083,-60.3,19.6,node_silence,-0.1576,True,Node_7 uzun süre veri göndermediği için sessizlik anomalisi oluştu.
Node_1,2026-05-21 09:34:13,15,38.84,0.077,-46.1,15.1,normal,-0.1207,False,
Node_5,2026-05-21 09:34:13,11,13.16,0.049,-73.3,41.5,energy_drop,-0.025,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:34:13,21,53.77,0.071,-55.7,16.9,normal,-0.2002,False,
Node_3,2026-05-21 09:34:13,29,49.8,0.077,-48.8,15.6,normal,-0.1831,False,
Node_2,2026-05-21 09:34:13,16,45.69,0.616,-70.9,76.6,communication_error,-0.0369,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_6,2026-05-21 09:34:13,4,23.75,0.828,-78.5,293.9,node_failure,0.0434,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_7,2026-05-21 09:34:33,31,33.46,0.092,-79.6,9.2,node_silence,-0.0219,True,Node_7 uzun süre veri göndermediği için sessizlik anomalisi oluştu.
Node_10,2026-05-21 09:34:33,40,57.84,0.067,-48.4,16.0,normal,-0.1811,False,
Node_8,2026-05-21 09:34:33,25,45.25,0.014,-64.7,24.4,normal,-0.1572,False,
Node_6,2026-05-21 09:34:33,3,36.71,0.845,-64.9,470.3,node_failure,0.0652,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_9,2026-05-21 09:34:33,23,33.19,0.217,-59.6,172.2,packet_loss,-0.0225,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_4,2026-05-21 09:34:33,28,53.54,0.073,-55.3,19.8,normal,-0.2054,False,
Node_3,2026-05-21 09:34:33,22,49.63,0.075,-48.6,10.0,normal,-0.1773,False,
Node_5,2026-05-21 09:34:33,16,55.21,0.065,-58.5,10.4,normal,-0.1829,False,
Node_2,2026-05-21 09:34:33,31,45.49,0.572,-71.6,44.1,communication_error,-0.0324,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:34:33,31,38.7,0.047,-60.9,7.0,normal,-0.1556,False,
Node_10,2026-05-21 09:34:53,36,57.61,0.061,-57.9,23.2,normal,-0.2002,False,
Node_9,2026-05-21 09:34:53,22,33.14,0.32,-74.9,221.9,packet_loss,0.0135,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_8,2026-05-21 09:34:53,31,45.2,0.066,-47.6,23.1,normal,-0.174,False,
Node_7,2026-05-21 09:34:53,39,33.27,0.054,-57.2,7.9,normal,-0.1375,False,
Node_6,2026-05-21 09:34:53,0,12.87,0.711,-65.9,480.3,node_failure,0.0991,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_5,2026-05-21 09:34:53,28,5.89,0.035,-50.3,48.1,energy_drop,-0.0634,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:34:53,40,53.44,0.031,-62.7,18.3,normal,-0.1859,False,
Node_3,2026-05-21 09:34:53,232,49.47,0.143,-78.2,32.7,suspicious_activity,0.0674,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:34:53,12,45.27,0.59,-59.6,38.6,communication_error,-0.0535,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:34:53,37,38.51,0.065,-58.8,24.0,normal,-0.1688,False,
Node_10,2026-05-21 09:35:13,43,57.53,0.03,-62.5,6.2,normal,-0.1603,False,
Node_8,2026-05-21 09:35:13,16,45.05,0.031,-55.9,12.4,normal,-0.1676,False,
Node_7,2026-05-21 09:35:13,24,33.19,0.063,-64.5,17.9,normal,-0.1528,False,
Node_6,2026-05-21 09:35:13,2,25.77,0.608,-68.5,338.7,node_failure,0.021,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_9,2026-05-21 09:35:13,45,33.06,0.068,-59.0,12.7,normal,-0.1353,False,
Node_4,2026-05-21 09:35:13,30,53.29,0.071,-64.0,24.2,normal,-0.1883,False,
Node_3,2026-05-21 09:35:13,40,49.25,0.021,-63.0,19.5,normal,-0.1686,False,
Node_2,2026-05-21 09:35:13,31,45.17,0.614,-71.0,53.0,communication_error,-0.0259,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:35:13,23,38.4,0.022,-61.5,19.6,normal,-0.1735,False,
Node_5,2026-05-21 09:35:13,25,55.0,0.06,-50.3,13.0,normal,-0.2044,False,
Node_10,2026-05-21 09:35:33,34,57.38,0.014,-62.7,11.5,normal,-0.1808,False,
Node_9,2026-05-21 09:35:33,27,32.84,0.048,-51.0,14.1,normal,-0.1585,False,
Node_8,2026-05-21 09:35:33,38,44.83,0.039,-57.0,15.7,normal,-0.183,False,
Node_7,2026-05-21 09:35:33,26,33.09,0.042,-62.2,11.0,normal,-0.1537,False,
Node_6,2026-05-21 09:35:33,20,32.53,0.043,-49.8,13.7,normal,-0.1458,False,
Node_5,2026-05-21 09:35:33,12,14.42,0.042,-55.4,24.8,energy_drop,-0.0739,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:35:33,39,53.12,0.019,-50.6,22.2,normal,-0.1716,False,
Node_3,2026-05-21 09:35:33,39,49.01,0.038,-61.5,22.4,normal,-0.1826,False,
Node_2,2026-05-21 09:35:33,13,44.97,0.512,-67.8,61.7,communication_error,-0.0574,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:35:33,44,38.18,0.076,-54.7,24.9,normal,-0.1523,False,
Node_10,2026-05-21 09:35:53,25,57.15,0.029,-52.2,8.2,normal,-0.1935,False,
Node_9,2026-05-21 09:35:53,37,32.65,0.072,-53.0,8.3,normal,-0.1417,False,
Node_8,2026-05-21 09:35:53,35,44.77,0.078,-61.4,21.4,normal,-0.1835,False,
Node_7,2026-05-21 09:35:53,43,32.87,0.07,-62.8,22.8,normal,-0.1339,False,
Node_1,2026-05-21 09:35:53,22,38.09,0.047,-48.9,22.4,normal,-0.1665,False,
Node_5,2026-05-21 09:35:53,36,54.71,0.022,-46.3,15.2,normal,-0.1588,False,
Node_4,2026-05-21 09:35:53,26,53.04,0.071,-51.1,17.9,normal,-0.2048,False,
Node_3,2026-05-21 09:35:53,23,48.76,0.037,-56.4,5.5,normal,-0.1728,False,
Node_2,2026-05-21 09:35:53,25,44.91,0.507,-68.4,63.6,communication_error,-0.0624,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_6,2026-05-21 09:35:53,4,32.77,0.924,-55.1,329.1,node_failure,0.0573,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_8,2026-05-21 09:36:13,26,44.72,0.042,-62.3,6.3,normal,-0.1752,False,
Node_10,2026-05-21 09:36:13,26,57.09,0.028,-53.6,6.6,normal,-0.184,False,
Node_9,2026-05-21 09:36:13,33,32.57,0.025,-47.0,13.6,normal,-0.1265,False,
Node_7,2026-05-21 09:36:13,24,32.65,0.069,-72.6,25.1,node_silence,-0.0981,True,Node_7 uzun süre veri göndermediği için sessizlik anomalisi oluştu.
Node_6,2026-05-21 09:36:13,16,32.21,0.033,-55.1,8.5,normal,-0.1269,False,
Node_5,2026-05-21 09:36:13,19,11.96,0.041,-65.3,40.4,energy_drop,-0.0867,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:36:13,43,52.93,0.048,-45.7,23.8,normal,-0.1422,False,
Node_3,2026-05-21 09:36:13,247,48.67,0.073,-52.9,17.6,suspicious_activity,-0.0244,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:36:13,35,44.76,0.741,-74.1,33.8,communication_error,0.0038,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:36:13,33,38.0,0.038,-58.3,9.4,normal,-0.1657,False,
Node_10,2026-05-21 09:36:33,35,56.97,0.055,-57.9,11.5,normal,-0.2075,False,
Node_9,2026-05-21 09:36:33,13,32.38,0.185,-56.1,134.1,packet_loss,-0.0367,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_8,2026-05-21 09:36:33,22,44.49,0.059,-53.0,12.0,normal,-0.1882,False,
